LSOA,LA CODE,htc1,htc2,htc3,htc4,htc5,Area
E01022073,22UQ,66,0,0,0,0,1
E01022087,22UQ,76,0,0,0,0,1
E01022099,22UQ,93,0,0,0,0,1
E01022074,22UQ,59,0,0,0,0,1
E01022093,22UQ,90,0,0,0,0,1
E01022090,22UQ,106,0,0,0,0,1
E01022065,22UQ,138,0,0,0,0,1
E01022079,22UQ,84,0,0,0,0,1
E01022085,22UQ,0,80,0,0,0,1
E01022081,22UQ,0,101,0,0,0,1
E01022078,22UQ,0,64,0,0,0,1
E01022080,22UQ,0,64,0,0,0,1
E01022086,22UQ,0,62,0,0,0,1
E01022076,22UQ,0,113,0,0,0,1
E01022067,22UQ,0,107,0,0,0,1
E01022109,23UB,61,0,0,0,0,1
E01022146,23UB,64,0,0,0,0,1
E01022105,23UB,60,0,0,0,0,1
E01022108,23UB,67,0,0,0,0,1
E01022145,23UB,51,0,0,0,0,1
E01022167,23UB,50,0,0,0,0,1
E01022168,23UB,47,0,0,0,0,1
E01022143,23UB,67,0,0,0,0,1
E01022107,23UB,65,0,0,0,0,1
E01022114,23UB,67,0,0,0,0,1
E01022112,23UB,47,0,0,0,0,1
E01022106,23UB,73,0,0,0,0,1
E01022103,23UB,104,0,0,0,0,1
E01022128,23UB,66,0,0,0,0,1
E01022113,23UB,73,0,0,0,0,1
E01022166,23UB,52,0,0,0,0,1
E01022171,23UB,54,0,0,0,0,1
E01022174,23UB,60,0,0,0,0,1
E01022118,23UB,58,0,0,0,0,1
E01022162,23UB,0,68,0,0,0,1
E01022172,23UB,0,72,0,0,0,1
E01022144,23UB,0,51,0,0,0,1
E01022111,23UB,0,61,0,0,0,1
E01022170,23UB,0,61,0,0,0,1
E01022165,23UB,0,73,0,0,0,1
E01022148,23UB,0,64,0,0,0,1
E01022163,23UB,0,59,0,0,0,1
E01022139,23UB,0,53,0,0,0,1
E01022129,23UB,0,88,0,0,0,1
E01022123,23UB,0,89,0,0,0,1
E01022104,23UB,0,73,0,0,0,1
E01022169,23UB,0,66,0,0,0,1
E01022140,23UB,0,59,0,0,0,1
E01022149,23UB,0,53,0,0,0,1
E01022161,23UB,0,63,0,0,0,1
E01022110,23UB,0,62,0,0,0,1
E01022130,23UB,0,74,0,0,0,1
E01022135,23UB,0,67,0,0,0,1
E01022119,23UB,0,61,0,0,0,1
E01022155,23UB,0,61,0,0,0,1
E01022100,23UB,0,82,0,0,0,1
E01022115,23UB,0,81,0,0,0,1
E01022159,23UB,0,60,0,0,0,1
E01022173,23UB,0,61,0,0,0,1
E01022132,23UB,0,59,0,0,0,1
E01022150,23UB,0,69,0,0,0,1
E01022138,23UB,0,82,0,0,0,1
E01022125,23UB,0,67,0,0,0,1
E01022133,23UB,0,49,0,0,0,1
E01022131,23UB,0,63,0,0,0,1
E01022136,23UB,0,78,0,0,0,1
E01022157,23UB,0,66,0,0,0,1
E01022134,23UB,0,82,0,0,0,1
E01022101,23UB,0,89,0,0,0,1
E01022156,23UB,0,68,0,0,0,1
E01022122,23UB,0,60,0,0,0,1
E01022164,23UB,0,60,0,0,0,1
E01022121,23UB,0,73,0,0,0,1
E01022137,23UB,0,101,0,0,0,1
E01022160,23UB,0,87,0,0,0,1
E01022116,23UB,0,65,0,0,0,1
E01022141,23UB,0,93,0,0,0,1
E01022120,23UB,0,70,0,0,0,1
E01022147,23UB,0,0,78,0,0,1
E01022152,23UB,0,0,48,0,0,1
E01022142,23UB,0,0,86,0,0,1
E01022151,23UB,0,0,67,0,0,1
E01022117,23UB,0,0,119,0,0,1
E01022158,23UB,0,0,113,0,0,1
E01022127,23UB,0,0,94,0,0,1
E01022126,23UB,0,0,126,0,0,1
E01022124,23UB,0,0,85,0,0,1
E01022153,23UB,0,0,80,0,0,1
E01022102,23UB,0,0,0,141,0,1
E01022154,23UB,0,0,0,73,0,1
E01022193,23UC,41,0,0,0,0,1
E01022208,23UC,67,0,0,0,0,1
E01022219,23UC,53,0,0,0,0,1
E01022197,23UC,76,0,0,0,0,1
E01022202,23UC,48,0,0,0,0,1
E01022186,23UC,80,0,0,0,0,1
E01022216,23UC,89,0,0,0,0,1
E01022214,23UC,92,0,0,0,0,1
E01022207,23UC,78,0,0,0,0,1
E01022224,23UC,101,0,0,0,0,1
E01022201,23UC,85,0,0,0,0,1
E01022209,23UC,45,0,0,0,0,1
E01022203,23UC,70,0,0,0,0,1
E01022189,23UC,50,0,0,0,0,1
E01022184,23UC,78,0,0,0,0,1
E01022206,23UC,91,0,0,0,0,1
E01022182,23UC,77,0,0,0,0,1
E01022212,23UC,74,0,0,0,0,1
E01022196,23UC,73,0,0,0,0,1
E01022178,23UC,73,0,0,0,0,1
E01022185,23UC,64,0,0,0,0,1
E01022190,23UC,52,0,0,0,0,1
E01022179,23UC,108,0,0,0,0,1
E01022187,23UC,80,0,0,0,0,1
E01022213,23UC,85,0,0,0,0,1
E01022223,23UC,107,0,0,0,0,1
E01022221,23UC,84,0,0,0,0,1
E01022176,23UC,88,0,0,0,0,1
E01022215,23UC,98,0,0,0,0,1
E01022222,23UC,109,0,0,0,0,1
E01022181,23UC,92,0,0,0,0,1
E01022204,23UC,60,0,0,0,0,1
E01022175,23UC,96,0,0,0,0,1
E01022205,23UC,99,0,0,0,0,1
E01022217,23UC,55,0,0,0,0,1
E01022177,23UC,114,0,0,0,0,1
E01022183,23UC,81,0,0,0,0,1
E01022225,23UC,65,0,0,0,0,1
E01022180,23UC,93,0,0,0,0,1
E01022220,23UC,88,0,0,0,0,1
E01022210,23UC,68,0,0,0,0,1
E01022192,23UC,0,52,0,0,0,1
E01022198,23UC,0,57,0,0,0,1
E01022218,23UC,0,52,0,0,0,1
E01022191,23UC,0,64,0,0,0,1
E01022195,23UC,0,70,0,0,0,1
E01022211,23UC,0,102,0,0,0,1
E01022199,23UC,0,88,0,0,0,1
E01022188,23UC,0,58,0,0,0,1
E01022200,23UC,0,63,0,0,0,1
E01022194,23UC,0,116,0,0,0,1
E01022234,23UD,77,0,0,0,0,1
E01022259,23UD,69,0,0,0,0,1
E01022257,23UD,79,0,0,0,0,1
E01022269,23UD,93,0,0,0,0,1
E01022270,23UD,84,0,0,0,0,1
E01022230,23UD,79,0,0,0,0,1
E01022246,23UD,55,0,0,0,0,1
E01022266,23UD,60,0,0,0,0,1
E01022271,23UD,76,0,0,0,0,1
E01022255,23UD,62,0,0,0,0,1
E01022252,23UD,78,0,0,0,0,1
E01022249,23UD,94,0,0,0,0,1
E01022253,23UD,81,0,0,0,0,1
E01022228,23UD,76,0,0,0,0,1
E01022274,23UD,55,0,0,0,0,1
E01022248,23UD,78,0,0,0,0,1
E01022264,23UD,70,0,0,0,0,1
E01022232,23UD,70,0,0,0,0,1
E01022233,23UD,87,0,0,0,0,1
E01022268,23UD,73,0,0,0,0,1
E01022235,23UD,80,0,0,0,0,1
E01022267,23UD,73,0,0,0,0,1
E01022275,23UD,70,0,0,0,0,1
E01022260,23UD,82,0,0,0,0,1
E01022263,23UD,91,0,0,0,0,1
E01022227,23UD,72,0,0,0,0,1
E01022239,23UD,72,0,0,0,0,1
E01022265,23UD,82,0,0,0,0,1
E01022261,23UD,77,0,0,0,0,1
E01022242,23UD,63,0,0,0,0,1
E01022231,23UD,75,0,0,0,0,1
E01022229,23UD,69,0,0,0,0,1
E01022244,23UD,66,0,0,0,0,1
E01022251,23UD,69,0,0,0,0,1
E01022243,23UD,56,0,0,0,0,1
E01022236,23UD,97,0,0,0,0,1
E01022247,23UD,78,0,0,0,0,1
E01022250,23UD,81,0,0,0,0,1
E01022226,23UD,75,0,0,0,0,1
E01022258,23UD,0,57,0,0,0,1
E01022254,23UD,0,77,0,0,0,1
E01022240,23UD,0,104,0,0,0,1
E01022245,23UD,0,62,0,0,0,1
E01022241,23UD,0,92,0,0,0,1
E01022237,23UD,0,64,0,0,0,1
E01022262,23UD,0,96,0,0,0,1
E01022238,23UD,0,67,0,0,0,1
E01022256,23UD,0,84,0,0,0,1
E01022273,23UD,0,50,0,0,0,1
E01022272,23UD,0,61,0,0,0,1
E01022297,23UE,51,0,0,0,0,1
E01022339,23UE,66,0,0,0,0,1
E01022278,23UE,65,0,0,0,0,1
E01022282,23UE,104,0,0,0,0,1
E01022295,23UE,60,0,0,0,0,1
E01022283,23UE,62,0,0,0,0,1
E01022281,23UE,69,0,0,0,0,1
E01022317,23UE,62,0,0,0,0,1
E01022308,23UE,66,0,0,0,0,1
E01022305,23UE,61,0,0,0,0,1
E01022279,23UE,58,0,0,0,0,1
E01022314,23UE,67,0,0,0,0,1
E01022302,23UE,64,0,0,0,0,1
E01022300,23UE,64,0,0,0,0,1
E01022307,23UE,64,0,0,0,0,1
E01022342,23UE,69,0,0,0,0,1
E01022299,23UE,63,0,0,0,0,1
E01022315,23UE,64,0,0,0,0,1
E01022345,23UE,64,0,0,0,0,1
E01022276,23UE,69,0,0,0,0,1
E01022306,23UE,57,0,0,0,0,1
E01022304,23UE,80,0,0,0,0,1
E01022318,23UE,0,69,0,0,0,1
E01022336,23UE,0,42,0,0,0,1
E01022335,23UE,0,65,0,0,0,1
E01022277,23UE,0,68,0,0,0,1
E01022298,23UE,0,62,0,0,0,1
E01022316,23UE,0,68,0,0,0,1
E01022313,23UE,0,72,0,0,0,1
E01022341,23UE,0,88,0,0,0,1
E01022344,23UE,0,63,0,0,0,1
E01022287,23UE,0,73,0,0,0,1
E01022334,23UE,0,63,0,0,0,1
E01022343,23UE,0,54,0,0,0,1
E01022337,23UE,0,260,0,0,0,1
E01022301,23UE,0,60,0,0,0,1
E01022321,23UE,0,64,0,0,0,1
E01022325,23UE,0,60,0,0,0,1
E01022331,23UE,0,52,0,0,0,1
E01022348,23UE,0,124,0,0,0,1
E01022303,23UE,0,65,0,0,0,1
E01022327,23UE,0,64,0,0,0,1
E01022296,23UE,0,62,0,0,0,1
E01022285,23UE,0,51,0,0,0,1
E01022320,23UE,0,63,0,0,0,1
E01022330,23UE,0,63,0,0,0,1
E01022280,23UE,0,70,0,0,0,1
E01022286,23UE,0,63,0,0,0,1
E01022340,23UE,0,63,0,0,0,1
E01022309,23UE,0,66,0,0,0,1
E01022284,23UE,0,55,0,0,0,1
E01022310,23UE,0,81,0,0,0,1
E01022326,23UE,0,59,0,0,0,1
E01022324,23UE,0,68,0,0,0,1
E01022323,23UE,0,67,0,0,0,1
E01022328,23UE,0,56,0,0,0,1
E01022322,23UE,0,65,0,0,0,1
E01022329,23UE,0,64,0,0,0,1
E01022346,23UE,0,67,0,0,0,1
E01022338,23UE,0,65,0,0,0,1
E01022294,23UE,0,70,0,0,0,1
E01022312,23UE,0,107,0,0,0,1
E01022288,23UE,0,79,0,0,0,1
E01022290,23UE,0,61,0,0,0,1
E01022333,23UE,0,0,69,0,0,1
E01022332,23UE,0,0,79,0,0,1
E01022292,23UE,0,0,57,0,0,1
E01022293,23UE,0,0,73,0,0,1
E01022319,23UE,0,0,75,0,0,1
E01022291,23UE,0,0,73,0,0,1
E01022289,23UE,0,0,74,0,0,1
E01022349,23UE,0,0,196,0,0,1
E01022311,23UE,0,0,0,126,0,1
E01022347,23UE,0,0,0,136,0,1
E01022371,23UF,44,0,0,0,0,1
E01022366,23UF,70,0,0,0,0,1
E01022360,23UF,61,0,0,0,0,1
E01022415,23UF,67,0,0,0,0,1
E01022381,23UF,82,0,0,0,0,1
E01022413,23UF,79,0,0,0,0,1
E01022368,23UF,61,0,0,0,0,1
E01022382,23UF,71,0,0,0,0,1
E01022409,23UF,54,0,0,0,0,1
E01022354,23UF,102,0,0,0,0,1
E01022380,23UF,63,0,0,0,0,1
E01022408,23UF,44,0,0,0,0,1
E01022391,23UF,71,0,0,0,0,1
E01022362,23UF,52,0,0,0,0,1
E01022367,23UF,73,0,0,0,0,1
E01022398,23UF,44,0,0,0,0,1
E01022393,23UF,64,0,0,0,0,1
E01022407,23UF,57,0,0,0,0,1
E01022350,23UF,99,0,0,0,0,1
E01022396,23UF,70,0,0,0,0,1
E01022392,23UF,73,0,0,0,0,1
E01022359,23UF,65,0,0,0,0,1
E01022370,23UF,57,0,0,0,0,1
E01022378,23UF,75,0,0,0,0,1
E01022412,23UF,125,0,0,0,0,1
E01022417,23UF,73,0,0,0,0,1
E01022352,23UF,60,0,0,0,0,1
E01022389,23UF,76,0,0,0,0,1
E01022406,23UF,56,0,0,0,0,1
E01022397,23UF,75,0,0,0,0,1
E01022376,23UF,77,0,0,0,0,1
E01022395,23UF,66,0,0,0,0,1
E01022363,23UF,78,0,0,0,0,1
E01022355,23UF,65,0,0,0,0,1
E01022372,23UF,82,0,0,0,0,1
E01022384,23UF,68,0,0,0,0,1
E01022388,23UF,76,0,0,0,0,1
E01022385,23UF,72,0,0,0,0,1
E01022357,23UF,78,0,0,0,0,1
E01022351,23UF,62,0,0,0,0,1
E01022394,23UF,74,0,0,0,0,1
E01022373,23UF,75,0,0,0,0,1
E01022416,23UF,59,0,0,0,0,1
E01022405,23UF,64,0,0,0,0,1
E01022386,23UF,86,0,0,0,0,1
E01022400,23UF,80,0,0,0,0,1
E01022353,23UF,67,0,0,0,0,1
E01022402,23UF,66,0,0,0,0,1
E01022404,23UF,59,0,0,0,0,1
E01022411,23UF,97,0,0,0,0,1
E01022401,23UF,0,62,0,0,0,1
E01022410,23UF,0,102,0,0,0,1
E01022390,23UF,0,66,0,0,0,1
E01022387,23UF,0,76,0,0,0,1
E01022356,23UF,0,103,0,0,0,1
E01022418,23UF,0,87,0,0,0,1
E01022369,23UF,0,75,0,0,0,1
E01022361,23UF,0,63,0,0,0,1
E01022364,23UF,0,49,0,0,0,1
E01022414,23UF,0,118,0,0,0,1
E01022358,23UF,0,66,0,0,0,1
E01022383,23UF,0,65,0,0,0,1
E01022374,23UF,0,97,0,0,0,1
E01022403,23UF,0,62,0,0,0,1
E01022399,23UF,0,97,0,0,0,1
E01022375,23UF,0,50,0,0,0,1
E01022377,23UF,0,99,0,0,0,1
E01022379,23UF,0,69,0,0,0,1
E01022365,23UF,0,123,0,0,0,1
E01022443,23UG,58,0,0,0,0,1
E01022453,23UG,77,0,0,0,0,1
E01022434,23UG,101,0,0,0,0,1
E01022442,23UG,81,0,0,0,0,1
E01022465,23UG,76,0,0,0,0,1
E01022426,23UG,72,0,0,0,0,1
E01022455,23UG,86,0,0,0,0,1
E01022433,23UG,94,0,0,0,0,1
E01022462,23UG,79,0,0,0,0,1
E01022456,23UG,56,0,0,0,0,1
E01022444,23UG,66,0,0,0,0,1
E01022452,23UG,55,0,0,0,0,1
E01022425,23UG,51,0,0,0,0,1
E01022449,23UG,114,0,0,0,0,1
E01022422,23UG,69,0,0,0,0,1
E01022451,23UG,63,0,0,0,0,1
E01022430,23UG,64,0,0,0,0,1
E01022445,23UG,74,0,0,0,0,1
E01022461,23UG,63,0,0,0,0,1
E01022420,23UG,124,0,0,0,0,1
E01022423,23UG,92,0,0,0,0,1
E01022446,23UG,85,0,0,0,0,1
E01022429,23UG,69,0,0,0,0,1
E01022466,23UG,86,0,0,0,0,1
E01022441,23UG,72,0,0,0,0,1
E01022419,23UG,186,0,0,0,0,1
E01022438,23UG,60,0,0,0,0,1
E01022437,23UG,63,0,0,0,0,1
E01022448,23UG,70,0,0,0,0,1
E01022432,23UG,98,0,0,0,0,1
E01022431,23UG,93,0,0,0,0,1
E01022436,23UG,100,0,0,0,0,1
E01022427,23UG,73,0,0,0,0,1
E01022439,23UG,72,0,0,0,0,1
E01022454,23UG,95,0,0,0,0,1
E01022463,23UG,98,0,0,0,0,1
E01022464,23UG,80,0,0,0,0,1
E01022435,23UG,0,100,0,0,0,1
E01022424,23UG,0,67,0,0,0,1
E01022457,23UG,0,63,0,0,0,1
E01022440,23UG,0,77,0,0,0,1
E01022447,23UG,0,51,0,0,0,1
E01022460,23UG,0,93,0,0,0,1
E01022421,23UG,0,80,0,0,0,1
E01022450,23UG,0,91,0,0,0,1
E01022428,23UG,0,85,0,0,0,1
E01022459,23UG,0,119,0,0,0,1
E01022458,23UG,0,67,0,0,0,1
E01022519,24UB,50,0,0,0,0,1
E01022528,24UB,50,0,0,0,0,1
E01022517,24UB,49,0,0,0,0,1
E01022472,24UB,53,0,0,0,0,1
E01022530,24UB,53,0,0,0,0,1
E01022512,24UB,47,0,0,0,0,1
E01022499,24UB,57,0,0,0,0,1
E01022518,24UB,75,0,0,0,0,1
E01022532,24UB,56,0,0,0,0,1
E01022467,24UB,70,0,0,0,0,1
E01022537,24UB,56,0,0,0,0,1
E01022496,24UB,94,0,0,0,0,1
E01022516,24UB,62,0,0,0,0,1
E01022531,24UB,60,0,0,0,0,1
E01022536,24UB,57,0,0,0,0,1
E01022522,24UB,67,0,0,0,0,1
E01022510,24UB,58,0,0,0,0,1
E01022493,24UB,55,0,0,0,0,1
E01022547,24UB,75,0,0,0,0,1
E01022533,24UB,74,0,0,0,0,1
E01022562,24UB,59,0,0,0,0,1
E01022513,24UB,65,0,0,0,0,1
E01022569,24UB,53,0,0,0,0,1
E01022511,24UB,45,0,0,0,0,1
E01022468,24UB,78,0,0,0,0,1
E01022554,24UB,69,0,0,0,0,1
E01022473,24UB,52,0,0,0,0,1
E01022515,24UB,67,0,0,0,0,1
E01022500,24UB,58,0,0,0,0,1
E01022492,24UB,68,0,0,0,0,1
E01022546,24UB,58,0,0,0,0,1
E01022559,24UB,53,0,0,0,0,1
E01022566,24UB,48,0,0,0,0,1
E01022561,24UB,66,0,0,0,0,1
E01022504,24UB,67,0,0,0,0,1
E01022505,24UB,64,0,0,0,0,1
E01022489,24UB,60,0,0,0,0,1
E01022521,24UB,77,0,0,0,0,1
E01022471,24UB,62,0,0,0,0,1
E01022563,24UB,75,0,0,0,0,1
E01022570,24UB,64,0,0,0,0,1
E01022490,24UB,76,0,0,0,0,1
E01022560,24UB,49,0,0,0,0,1
E01022514,24UB,69,0,0,0,0,1
E01022491,24UB,76,0,0,0,0,1
E01022488,24UB,51,0,0,0,0,1
E01022553,24UB,62,0,0,0,0,1
E01022534,24UB,74,0,0,0,0,1
E01022469,24UB,67,0,0,0,0,1
E01022509,24UB,58,0,0,0,0,1
E01022564,24UB,84,0,0,0,0,1
E01022557,24UB,64,0,0,0,0,1
E01022555,24UB,65,0,0,0,0,1
E01022470,24UB,80,0,0,0,0,1
E01022476,24UB,70,0,0,0,0,1
E01022525,24UB,66,0,0,0,0,1
E01022508,24UB,176,0,0,0,0,1
E01022548,24UB,63,0,0,0,0,1
E01022529,24UB,0,69,0,0,0,1
E01022565,24UB,0,75,0,0,0,1
E01022535,24UB,0,72,0,0,0,1
E01022526,24UB,0,67,0,0,0,1
E01022498,24UB,0,66,0,0,0,1
E01022520,24UB,0,80,0,0,0,1
E01022502,24UB,0,70,0,0,0,1
E01022487,24UB,0,49,0,0,0,1
E01022494,24UB,0,104,0,0,0,1
E01022542,24UB,0,46,0,0,0,1
E01022506,24UB,0,60,0,0,0,1
E01022543,24UB,0,66,0,0,0,1
E01022495,24UB,0,66,0,0,0,1
E01022567,24UB,0,51,0,0,0,1
E01022475,24UB,0,74,0,0,0,1
E01022556,24UB,0,68,0,0,0,1
E01022538,24UB,0,49,0,0,0,1
E01022551,24UB,0,66,0,0,0,1
E01022497,24UB,0,61,0,0,0,1
E01022539,24UB,0,50,0,0,0,1
E01022558,24UB,0,60,0,0,0,1
E01022480,24UB,0,50,0,0,0,1
E01022503,24UB,0,70,0,0,0,1
E01022486,24UB,0,82,0,0,0,1
E01022477,24UB,0,64,0,0,0,1
E01022481,24UB,0,77,0,0,0,1
E01022507,24UB,0,69,0,0,0,1
E01022474,24UB,0,62,0,0,0,1
E01022540,24UB,0,93,0,0,0,1
E01022552,24UB,0,62,0,0,0,1
E01022479,24UB,0,60,0,0,0,1
E01022568,24UB,0,63,0,0,0,1
E01022485,24UB,0,47,0,0,0,1
E01022484,24UB,0,52,0,0,0,1
E01022523,24UB,0,83,0,0,0,1
E01022541,24UB,0,49,0,0,0,1
E01022483,24UB,0,156,0,0,0,1
E01022478,24UB,0,63,0,0,0,1
E01022550,24UB,0,79,0,0,0,1
E01022544,24UB,0,136,0,0,0,1
E01022549,24UB,0,79,0,0,0,1
E01022527,24UB,0,78,0,0,0,1
E01022524,24UB,0,74,0,0,0,1
E01022482,24UB,0,76,0,0,0,1
E01022545,24UB,0,169,0,0,0,1
E01022501,24UB,0,0,154,0,0,1
E01022602,24UC,53,0,0,0,0,1
E01022596,24UC,58,0,0,0,0,1
E01022593,24UC,49,0,0,0,0,1
E01022595,24UC,77,0,0,0,0,1
E01022588,24UC,65,0,0,0,0,1
E01022590,24UC,59,0,0,0,0,1
E01022591,24UC,105,0,0,0,0,1
E01022609,24UC,46,0,0,0,0,1
E01022608,24UC,51,0,0,0,0,1
E01022585,24UC,77,0,0,0,0,1
E01022606,24UC,96,0,0,0,0,1
E01022600,24UC,66,0,0,0,0,1
E01022618,24UC,71,0,0,0,0,1
E01022582,24UC,63,0,0,0,0,1
E01022629,24UC,62,0,0,0,0,1
E01022612,24UC,62,0,0,0,0,1
E01022627,24UC,94,0,0,0,0,1
E01022586,24UC,72,0,0,0,0,1
E01022598,24UC,49,0,0,0,0,1
E01022631,24UC,58,0,0,0,0,1
E01022642,24UC,38,0,0,0,0,1
E01022617,24UC,69,0,0,0,0,1
E01022632,24UC,46,0,0,0,0,1
E01022624,24UC,104,0,0,0,0,1
E01022594,24UC,64,0,0,0,0,1
E01022601,24UC,63,0,0,0,0,1
E01022630,24UC,102,0,0,0,0,1
E01022625,24UC,109,0,0,0,0,1
E01022610,24UC,59,0,0,0,0,1
E01022613,24UC,52,0,0,0,0,1
E01022571,24UC,46,0,0,0,0,1
E01022580,24UC,48,0,0,0,0,1
E01022581,24UC,63,0,0,0,0,1
E01022578,24UC,118,0,0,0,0,1
E01022592,24UC,99,0,0,0,0,1
E01022572,24UC,50,0,0,0,0,1
E01022604,24UC,54,0,0,0,0,1
E01022622,24UC,58,0,0,0,0,1
E01022583,24UC,71,0,0,0,0,1
E01022597,24UC,111,0,0,0,0,1
E01022615,24UC,114,0,0,0,0,1
E01022628,24UC,52,0,0,0,0,1
E01022636,24UC,50,0,0,0,0,1
E01022623,24UC,91,0,0,0,0,1
E01022611,24UC,64,0,0,0,0,1
E01022607,24UC,50,0,0,0,0,1
E01022605,24UC,63,0,0,0,0,1
E01022573,24UC,108,0,0,0,0,1
E01022619,24UC,52,0,0,0,0,1
E01022589,24UC,78,0,0,0,0,1
E01022637,24UC,39,0,0,0,0,1
E01022587,24UC,78,0,0,0,0,1
E01022614,24UC,47,0,0,0,0,1
E01022635,24UC,51,0,0,0,0,1
E01022599,24UC,68,0,0,0,0,1
E01022577,24UC,75,0,0,0,0,1
E01022603,24UC,59,0,0,0,0,1
E01022620,24UC,0,50,0,0,0,1
E01022641,24UC,0,54,0,0,0,1
E01022633,24UC,0,64,0,0,0,1
E01022640,24UC,0,60,0,0,0,1
E01022616,24UC,0,75,0,0,0,1
E01022584,24UC,0,83,0,0,0,1
E01022579,24UC,0,50,0,0,0,1
E01022638,24UC,0,56,0,0,0,1
E01022621,24UC,0,60,0,0,0,1
E01022574,24UC,0,65,0,0,0,1
E01022634,24UC,0,54,0,0,0,1
E01022575,24UC,0,57,0,0,0,1
E01022639,24UC,0,68,0,0,0,1
E01022626,24UC,0,146,0,0,0,1
E01022576,24UC,0,89,0,0,0,1
E01022682,24UD,51,0,0,0,0,1
E01022698,24UD,69,0,0,0,0,1
E01022645,24UD,50,0,0,0,0,1
E01022706,24UD,65,0,0,0,0,1
E01022707,24UD,76,0,0,0,0,1
E01022686,24UD,61,0,0,0,0,1
E01022697,24UD,62,0,0,0,0,1
E01022693,24UD,53,0,0,0,0,1
E01022684,24UD,58,0,0,0,0,1
E01022689,24UD,67,0,0,0,0,1
E01022653,24UD,64,0,0,0,0,1
E01022647,24UD,61,0,0,0,0,1
E01022705,24UD,68,0,0,0,0,1
E01022696,24UD,65,0,0,0,0,1
E01022683,24UD,55,0,0,0,0,1
E01022675,24UD,56,0,0,0,0,1
E01022687,24UD,67,0,0,0,0,1
E01022662,24UD,55,0,0,0,0,1
E01022694,24UD,67,0,0,0,0,1
E01022714,24UD,72,0,0,0,0,1
E01022676,24UD,62,0,0,0,0,1
E01022701,24UD,42,0,0,0,0,1
E01022709,24UD,69,0,0,0,0,1
E01022702,24UD,49,0,0,0,0,1
E01022699,24UD,62,0,0,0,0,1
E01022663,24UD,65,0,0,0,0,1
E01022719,24UD,73,0,0,0,0,1
E01022658,24UD,74,0,0,0,0,1
E01022704,24UD,74,0,0,0,0,1
E01022650,24UD,47,0,0,0,0,1
E01022644,24UD,50,0,0,0,0,1
E01022713,24UD,67,0,0,0,0,1
E01022646,24UD,64,0,0,0,0,1
E01022651,24UD,80,0,0,0,0,1
E01022718,24UD,61,0,0,0,0,1
E01022656,24UD,61,0,0,0,0,1
E01022664,24UD,65,0,0,0,0,1
E01022692,24UD,115,0,0,0,0,1
E01022691,24UD,62,0,0,0,0,1
E01022659,24UD,61,0,0,0,0,1
E01022643,24UD,67,0,0,0,0,1
E01022661,24UD,82,0,0,0,0,1
E01022688,24UD,111,0,0,0,0,1
E01022708,24UD,73,0,0,0,0,1
E01022667,24UD,62,0,0,0,0,1
E01022712,24UD,67,0,0,0,0,1
E01022717,24UD,52,0,0,0,0,1
E01022657,24UD,77,0,0,0,0,1
E01022673,24UD,84,0,0,0,0,1
E01022678,24UD,73,0,0,0,0,1
E01022652,24UD,0,76,0,0,0,1
E01022654,24UD,0,58,0,0,0,1
E01022695,24UD,0,60,0,0,0,1
E01022703,24UD,0,65,0,0,0,1
E01022672,24UD,0,63,0,0,0,1
E01022660,24UD,0,66,0,0,0,1
E01022674,24UD,0,71,0,0,0,1
E01022668,24UD,0,100,0,0,0,1
E01022690,24UD,0,82,0,0,0,1
E01022685,24UD,0,55,0,0,0,1
E01022715,24UD,0,74,0,0,0,1
E01022700,24UD,0,67,0,0,0,1
E01022665,24UD,0,74,0,0,0,1
E01022648,24UD,0,61,0,0,0,1
E01022710,24UD,0,101,0,0,0,1
E01022679,24UD,0,78,0,0,0,1
E01022677,24UD,0,102,0,0,0,1
E01022681,24UD,0,70,0,0,0,1
E01022711,24UD,0,81,0,0,0,1
E01022649,24UD,0,63,0,0,0,1
E01022716,24UD,0,74,0,0,0,1
E01022666,24UD,0,97,0,0,0,1
E01022655,24UD,0,56,0,0,0,1
E01022669,24UD,0,75,0,0,0,1
E01022670,24UD,0,65,0,0,0,1
E01022671,24UD,0,72,0,0,0,1
E01022680,24UD,0,84,0,0,0,1
E01022774,24UE,79,0,0,0,0,1
E01022766,24UE,53,0,0,0,0,1
E01022793,24UE,69,0,0,0,0,1
E01022725,24UE,50,0,0,0,0,1
E01022775,24UE,53,0,0,0,0,1
E01022790,24UE,72,0,0,0,0,1
E01022772,24UE,81,0,0,0,0,1
E01022720,24UE,54,0,0,0,0,1
E01022778,24UE,61,0,0,0,0,1
E01022745,24UE,67,0,0,0,0,1
E01022784,24UE,50,0,0,0,0,1
E01022752,24UE,55,0,0,0,0,1
E01022771,24UE,62,0,0,0,0,1
E01022763,24UE,70,0,0,0,0,1
E01022770,24UE,70,0,0,0,0,1
E01022727,24UE,67,0,0,0,0,1
E01022744,24UE,58,0,0,0,0,1
E01022773,24UE,70,0,0,0,0,1
E01022786,24UE,81,0,0,0,0,1
E01022729,24UE,47,0,0,0,0,1
E01022776,24UE,64,0,0,0,0,1
E01022783,24UE,65,0,0,0,0,1
E01022749,24UE,54,0,0,0,0,1
E01022746,24UE,72,0,0,0,0,1
E01022759,24UE,68,0,0,0,0,1
E01022731,24UE,51,0,0,0,0,1
E01022767,24UE,51,0,0,0,0,1
E01022780,24UE,65,0,0,0,0,1
E01022751,24UE,67,0,0,0,0,1
